Table S5 | Statistical hypothesis testing calculation results    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data type,Species number,Dataset name,method,I_val,E_val,rep,n_samples,pp_Porifera,pp_Ctenophora,pp_Cnidaria,pp_Xenacoelomorpha,pp_Hemichordata,pp_Echinodermata,pp_Lophotrochozoa,pp_Ecdysozoa,pp_metazoans,pp_metazoans_ingroup,pp_Ctenophora_Sister,pp_Porifera_Sister,pp_Deuterostome,pp_Nephrozoa,pp_Xenambulacraria,bf_Porifera,bf_Xenacoelomorpha,bf_Deutorostome,bf_Porifera>5,bf_Porifera<-5,bf_Xenacoelomorpha>5,bf_Xenacoelomorpha<-5,bf_Deutorostome>5,bf_Deutorostome<-5,
Gene content,47,Opi-dis,HomogroupsdisAb,1.5,1.00E-03,1,60001,1,1,1,1,1,1,0,1,1,0.1132197,0,1,1,1,0,5.474942453,18.40784095,11.00209984,1,0,1,0,1,0,
Gene content,47,Opi-dis,HomogroupsdisAb,1.5,1.00E-03,2,60001,1,1,1,1,1,1,0,1,1,0.1107087,0,1,1,1,0,5.474942453,18.40784095,11.00209984,1,0,1,0,1,0,
Gene content,47,Opi-dis,HomogroupsdisAb,1.5,1.00E-03,3,60001,1,1,1,1,1,1,0,1,1,0.1148863,0,1,1,1,0,5.474942453,18.40784095,11.00209984,1,0,1,0,1,0,
Gene content,47,Opi-dis,HomogroupsdisAb,1.5,1.00E-03,4,60001,1,1,1,1,1,1,0,1,1,0.1131975,0,1,1,1,0,5.474942453,18.40784095,11.00209984,1,0,1,0,1,0,
Gene content,47,Opi-dis,OrthogroupsdisAb,1.5,1.00E-03,1,6001,1,1,1,1,1,1,0.9937792,1,1,0.9997778,0,1,1,1,0,3.17235736,16.10525586,8.699514748,0,0,1,0,1,0,
Gene content,47,Opi-dis,OrthogroupsdisAb,1.5,1.00E-03,2,6001,1,1,1,1,1,1,0.9997778,1,1,0.9995557,0,1,1,1,0,3.17235736,16.10525586,8.699514748,0,0,1,0,1,0,
Gene content,47,Opi-dis,OrthogroupsdisAb,1.5,1.00E-03,3,6001,1,1,1,1,1,1,1,1,1,0.9993335,0,1,1,1,0,3.17235736,16.10525586,8.699514748,0,0,1,0,1,0,
Gene content,47,Opi-dis,OrthogroupsdisAb,1.5,1.00E-03,4,6001,1,1,1,1,1,1,1,1,1,0.9995557,0,1,1,1,0,3.17235736,16.10525586,8.699514748,0,0,1,0,1,0,
Gene content,44,Opi-ne,HomogroupsneAb,1.5,1.00E-03,1,40001,1,1,1,1,1,1,1,1,1,0.5591147,0,1,1,1,0,5.525177133,16.97469038,10.59663473,1,0,1,0,1,0,
Gene content,44,Opi-ne,HomogroupsneAb,1.5,1.00E-03,2,40001,1,1,1,1,1,1,1,1,1,0.5479484,0,1,1,1,0,5.525177133,16.97469038,10.59663473,1,0,1,0,1,0,
Gene content,44,Opi-ne,HomogroupsneAb,1.5,1.00E-03,3,40001,1,1,1,1,1,1,1,1,1,0.5504817,0,1,1,1,0,5.525177133,16.97469038,10.59663473,1,0,1,0,1,0,
Gene content,44,Opi-ne,HomogroupsneAb,1.5,1.00E-03,4,40001,1,1,1,1,1,1,1,1,1,0.5242825,0,1,1,1,0,5.525177133,16.97469038,10.59663473,1,0,1,0,1,0,
Gene content,44,Opi-ne,HomogroupsneP,1.5,1.00E-03,1,64366,1,1,1,1,1,1,1,1,1,0.1534749,0,1,1,1,0,6.000867686,17.45038093,11.07232529,1,0,1,0,1,0,
Gene content,44,Opi-ne,HomogroupsneP,1.5,1.00E-03,2,53279,1,1,1,1,1,1,1,1,1,0.1499249,0,1,1,1,0,5.811821167,17.26133441,10.88327877,1,0,1,0,1,0,
Gene content,44,Opi-ne,HomogroupsneP,1.5,1.00E-03,3,57113,1,1,1,1,1,1,1,1,1,0.1566476,0,1,1,1,0,5.881311931,17.33082517,10.95276953,1,0,1,0,1,0,
Gene content,44,Opi-ne,HomogroupsneP,1.5,1.00E-03,4,62923,1,1,1,1,1,1,1,1,1,0.1474159,0,1,1,1,0,5.978193543,17.42770679,11.04965114,1,0,1,0,1,0,
Gene content,44,Opi-ne,OrthogroupsneAb,1.5,1.00E-03,1,100001,1,1,1,1,1,1,1,1,1,0.9996133,0,1,1,1,0,6.441467865,17.89098111,11.51292546,1,0,1,0,1,0,
Gene content,44,Opi-ne,OrthogroupsneAb,1.5,1.00E-03,2,100001,1,1,1,1,1,1,1,1,1,0.9996933,0,1,1,1,0,6.441467865,17.89098111,11.51292546,1,0,1,0,1,0,
Gene content,44,Opi-ne,OrthogroupsneAb,1.5,1.00E-03,3,100001,1,1,1,1,1,1,1,1,1,0.9996533,0,1,1,1,0,6.441467865,17.89098111,11.51292546,1,0,1,0,1,0,
Gene content,44,Opi-ne,OrthogroupsneAb,1.5,1.00E-03,4,100001,1,1,1,1,1,1,1,1,1,0.9995067,0,1,1,1,0,6.441467865,17.89098111,11.51292546,1,0,1,0,1,0,
Gene content,44,Opi-ne,OrthogroupsneP,1.5,1.00E-03,1,100001,1,1,1,1,1,0.9368942,1,1,1,0.99972,0,1,0,0.9368542,0.06314582,6.441467865,9.075136655,-11.51292546,1,0,1,0,0,1,
Gene content,44,Opi-ne,OrthogroupsneP,1.5,1.00E-03,2,100001,1,1,1,1,1,1,1,1,1,0.99992,0,1,1,1,0,6.441467865,17.89098111,11.51292546,1,0,1,0,1,0,
Gene content,44,Opi-ne,OrthogroupsneP,1.5,1.00E-03,3,100001,1,1,1,1,1,0.5815922,1,1,1,0.9997733,0,1,0.3975014,0.5815389,0.4184611,6.441467865,6.707149574,-0.4158868856,1,0,1,0,0,0,
Gene content,44,Opi-ne,OrthogroupsneP,1.5,1.00E-03,4,100001,1,1,1,1,1,0.9364275,1,1,1,0.99972,0,1,0.09634538,0.9363742,0.06362582,6.441467865,9.067051463,-2.238507786,1,0,1,0,0,0,
Gene content,41,OpiXen-dis,HomogroupsdisAb,1.5,1.00E-03,1,40001,1,1,1,1,1,1,0.01253292,1,1,0.6627112,0,1,1,1,0,9.574271837,25.11153969,10.59663473,1,0,1,0,1,0,
Gene content,41,OpiXen-dis,HomogroupsdisAb,1.5,1.00E-03,2,40001,1,1,1,1,1,1,0.03136562,1,1,0.6629779,0,1,1,1,0,9.574271837,25.11153969,10.59663473,1,0,1,0,1,0,
Gene content,41,OpiXen-dis,HomogroupsdisAb,1.5,1.00E-03,3,40001,1,1,1,1,1,1,0.01949935,1,1,0.6736442,0,1,1,1,0,9.574271837,25.11153969,10.59663473,1,0,1,0,1,0,
Gene content,41,OpiXen-dis,HomogroupsdisAb,1.5,1.00E-03,4,40001,1,1,1,1,1,1,0.00389987,1,1,0.6679777,0,1,1,1,0,9.574271837,25.11153969,10.59663473,1,0,1,0,1,0,
Gene content,41,OpiXen-dis,HomogroupsdisP,1.5,1.00E-03,1,47339,1,1,1,1,1,1,0.01664554,1,1,0.2822701,0,1,1,1,0,9.742705738,25.2799736,10.76506863,1,0,1,0,1,0,
Gene content,41,OpiXen-dis,HomogroupsdisP,1.5,1.00E-03,2,50001,1,1,1,1,1,1,0.01991947,1,1,0.2845524,0,1,1,1,0,9.797415388,25.33468324,10.81977828,1,0,1,0,1,0,
Gene content,41,OpiXen-dis,HomogroupsdisP,1.5,1.00E-03,3,42394,1,1,1,1,1,1,0.0123915,1,1,0.2744056,0,1,1,1,0,9.632375637,25.16964349,10.65473853,1,0,1,0,1,0,
Gene content,41,OpiXen-dis,HomogroupsdisP,1.5,1.00E-03,4,48242,1,1,1,1,1,1,0.004035156,1,1,0.2786745,0,1,1,1,0,9.761601665,25.29886952,10.78396456,1,0,1,0,1,0,
Gene content,41,OpiXen-dis,OrthogroupsdisAb,1.5,1.00E-03,1,40001,1,1,1,1,1,1,0.9500683,1,1,0.7683411,0,1,1,1,0,9.574271837,25.11153969,10.59663473,1,0,1,0,1,0,
Gene content,41,OpiXen-dis,OrthogroupsdisAb,1.5,1.00E-03,2,40001,1,1,1,1,1,1,0.9209693,1,1,0.7570414,0,1,1,1,0,9.574271837,25.11153969,10.59663473,1,0,1,0,1,0,
Gene content,41,OpiXen-dis,OrthogroupsdisAb,1.5,1.00E-03,3,40001,1,1,1,1,1,1,0.8540382,1,1,0.7763741,0,1,1,1,0,9.574271837,25.11153969,10.59663473,1,0,1,0,1,0,
Gene content,41,OpiXen-dis,OrthogroupsdisAb,1.5,1.00E-03,4,40001,1,1,1,1,1,1,0.9716343,1,1,0.7573748,0,1,1,1,0,9.574271837,25.11153969,10.59663473,1,0,1,0,1,0,
Gene content,41,OpiXen-dis,OrthogroupsdisP,1.5,1.00E-03,1,40001,1,1,1,1,1,1,0.9998333,1,1,0.9995667,0,1,1,1,0,9.574271837,25.11153969,10.59663473,1,0,1,0,1,0,
Gene content,41,OpiXen-dis,OrthogroupsdisP,1.5,1.00E-03,2,40001,1,1,1,1,1,1,0.9999333,1,1,0.9991334,0,1,1,1,0,9.574271837,25.11153969,10.59663473,1,0,1,0,1,0,
Gene content,41,OpiXen-dis,OrthogroupsdisP,1.5,1.00E-03,3,40001,1,1,1,1,1,1,0.9999333,1,1,0.9991334,0,1,1,1,0,9.574271837,25.11153969,10.59663473,1,0,1,0,1,0,
Gene content,41,OpiXen-dis,OrthogroupsdisP,1.5,1.00E-03,4,40001,1,1,1,1,1,1,1,1,1,0.9995333,0,1,1,1,0,9.574271837,25.11153969,10.59663473,1,0,1,0,1,0,
Gene content,38,OpiXen-ne,HomogroupsneAb,1.5,1.00E-03,1,40001,1,1,1,1,1,1,1,1,1,0.9546348,0,1,1,1,0,9.830055162,23.54839452,10.59663473,1,0,1,0,1,0,
Gene content,38,OpiXen-ne,HomogroupsneAb,1.5,1.00E-03,2,40001,1,1,1,1,1,1,1,1,1,0.9538349,0,1,1,1,0,9.830055162,23.54839452,10.59663473,1,0,1,0,1,0,
Gene content,38,OpiXen-ne,HomogroupsneAb,1.5,1.00E-03,3,40001,1,1,1,1,1,1,1,1,1,0.9646345,0,1,1,1,0,9.830055162,23.54839452,10.59663473,1,0,1,0,1,0,
Gene content,38,OpiXen-ne,HomogroupsneAb,1.5,1.00E-03,4,40001,1,1,1,1,1,1,1,1,1,0.9567348,0,1,1,1,0,9.830055162,23.54839452,10.59663473,1,0,1,0,1,0,
Gene content,38,OpiXen-ne,HomogroupsneP,1.5,1.00E-03,1,50001,1,1,1,1,1,1,1,1,1,0.4448148,0,1,1,1,0,10.05319871,23.77153807,10.81977828,1,0,1,0,1,0,
Gene content,38,OpiXen-ne,HomogroupsneP,1.5,1.00E-03,2,48345,1,1,1,1,1,1,1,1,1,0.4611545,0,1,1,1,0,10.01951783,23.73785719,10.7860974,1,0,1,0,1,0,
Gene content,38,OpiXen-ne,HomogroupsneP,1.5,1.00E-03,3,48829,1,1,1,1,1,1,1,1,1,0.4604336,0,1,1,1,0,10.02947963,23.74781899,10.7960592,1,0,1,0,1,0,
Gene content,38,OpiXen-ne,HomogroupsneP,1.5,1.00E-03,4,49331,1,1,1,1,1,1,1,1,1,0.429417,0,1,1,1,0,10.03970812,23.75804748,10.80628769,1,0,1,0,1,0,
Gene content,38,OpiXen-ne,OrthogroupsneAb,1.5,1.00E-03,1,40001,1,1,1,1,1,1,1,1,1,0.9731676,0,1,1,1,0,9.830055162,23.54839452,10.59663473,1,0,1,0,1,0,
Gene content,38,OpiXen-ne,OrthogroupsneAb,1.5,1.00E-03,2,40001,1,1,1,1,1,1,1,1,1,0.9755341,0,1,1,1,0,9.830055162,23.54839452,10.59663473,1,0,1,0,1,0,
Gene content,38,OpiXen-ne,OrthogroupsneAb,1.5,1.00E-03,3,40001,1,1,1,1,1,1,1,1,1,0.9733676,0,1,1,1,0,9.830055162,23.54839452,10.59663473,1,0,1,0,1,0,
Gene content,38,OpiXen-ne,OrthogroupsneAb,1.5,1.00E-03,4,40001,1,1,1,1,1,1,1,1,1,0.9784674,0,1,1,1,0,9.830055162,23.54839452,10.59663473,1,0,1,0,1,0,
Gene content,38,OpiXen-ne,OrthogroupsneP,1.5,1.00E-03,1,40001,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,9.830055162,23.54839452,10.59663473,1,0,1,0,1,0,
Gene content,38,OpiXen-ne,OrthogroupsneP,1.5,1.00E-03,2,40001,1,1,1,1,1,1,1,1,1,0.9999333,0,1,1,1,0,9.830055162,23.54839452,10.59663473,1,0,1,0,1,0,
Gene content,38,OpiXen-ne,OrthogroupsneP,1.5,1.00E-03,3,40001,1,1,1,1,1,1,1,1,1,0.9999333,0,1,1,1,0,9.830055162,23.54839452,10.59663473,1,0,1,0,1,0,
Gene content,38,OpiXen-ne,OrthogroupsneP,1.5,1.00E-03,4,40001,1,1,1,1,1,1,1,1,1,0.9999333,0,1,1,1,0,9.830055162,23.54839452,10.59663473,1,0,1,0,1,0,
Morphology,44,Reductive,-,-,-,1,"10,001",0.1841088,0.9998667,0.9973337,1,0.9993334,0.3110252,0.990268,0.9732036,1,0,0.00119984,0.9184109,0.9640048,0.9257432,0,6.640456679,9.133281962,3.287710678,6.907755279,1,0,0,0,1,0
Morphology,44,Reductive,-,-,-,2,"10,001",0.140248,0.9996001,0.9988002,1,0.9996001,0.2964938,0.9945341,0.980136,1,0,0.001866418,0.9458739,0.9778696,0.9530729,0,6.228088176,9.162376484,3.788424099,6.907755279,1,0,0,0,1,0
Morphology,44,Non-additive,-,-,-,1,"1,001",1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,6.907755279,6.907755279,6.907755279,3.214728764,1,0,1,0,0,0
Morphology,44,Non-additive,-,-,-,2,"1,001",1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,6.907755279,6.907755279,6.907755279,2.57792673,1,0,1,0,0,0
Morphology,47,Reductive,-,-,-,1,"10,001",0.2486335,0.9990668,0.9977336,0.9969337,0.9993334,0.990268,0.9792028,0.9654713,0.9998667,0,0.004399413,0.8661512,0.9310759,0.8794827,0,5.282588366,9.082018982,2.6033349,6.907755279,1,0,0,0,1,0
Morphology,47,Reductive,-,-,-,2,"10,001",0.2098387,0.9996001,0.9964005,0.9965338,0.9993334,0.9954673,0.9918678,0.965338,1,0,0.001866418,0.9117451,0.9668044,0.9272097,0,6.191339369,9.134864842,3.371578863,6.907755279,1,0,0,0,1,0
Morphology,47,Non-additive,-,-,-,1,"1,001",1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,6.907755279,6.907755279,6.907755279,2.6033349,1,0,1,0,0,0
Morphology,47,Non-additive,-,-,-,2,"1,001",1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,6.907755279,6.907755279,6.907755279,3.371578863,1,0,1,0,0,0
Morphology,41,Reductive,-,-,-,1,"1,001",0.1890812,1,1,1,0.9986684,0.9893475,0.9920107,0.9693742,1,0,0.001331558,0.8988016,0.9387483,0.9041278,0,6.514712635,6.807970222,2.729555788,6.907755279,1,0,0,0,1,0
Morphology,41,Reductive,-,-,-,2,"1,001",0.2050599,1,0.988016,1,1,0.9946738,0.9906791,0.9560586,1,0,0.001331558,0.8788282,0.9533955,0.8988016,0,6.492239744,6.802061821,3.01833272,6.907755279,1,0,0,0,1,0
Morphology,41,Non-additive,-,-,-,1,"1,001",1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,6.907755279,6.907755279,6.907755279,2.729555788,1,0,1,0,0,0
Morphology,41,Non-additive,-,-,-,2,"1,001",1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,6.907755279,6.907755279,6.907755279,3.01833272,1,0,1,0,0,0
Sum for support all,,,,,,,,,,,,,,,,,,,,,,,,,,566,1,583,112,533,125,
Sum for support Cho,,,,,,,,,,,,,,,,,,,,,,,,,,55,1,31,16,44,16,
Sum for support Hol,,,,,,,,,,,,,,,,,,,,,,,,,,84,0,84,12,72,24,
Sum for support Opi,,,,,,,,,,,,,,,,,,,,,,,,,,84,0,88,0,85,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,bf_Porifera>5,bf_Porifera<-5,bf_Xenacoelomorpha>5,bf_Xenacoelomorpha<-5,bf_Deutorostome>5,bf_Deutorostome<-5,
